date,id,rawContent,quotedTweet,topic,sentiment
2023-02-20 08:32:08+00:00,1.6275868888016077e+18,I loved my time there all of you are very sweet and hospitable,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/syedameenulla/status/1627580914359234560', 'date': '2023-02-20T08:08:23+00:00', 'rawContent': '@iamsrk Sir anything for #SaudiArabia and #SaudiArabia fans', 'renderedContent': '@iamsrk Sir anything for #SaudiArabia and #SaudiArabia fans', 'id': 1627580914359234560, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'syedameenulla', 'id': 135848108, 'displayname': '🇮🇳 Syed Ameenulla 🇮🇳 سئد امین الللہ', 'rawDescription': 'A Proud Indian Muslim, Son, Brother, Husband, Father And Friend', 'renderedDescription': 'A Proud Indian Muslim, Son, Brother, Husband, Father And Friend', 'descriptionLinks': None, 'verified': False, 'created': '2010-04-22T11:25:59+00:00', 'followersCount': 13, 'friendsCount': 24, 'statusesCount': 242, 'favouritesCount': 471, 'listedCount': 1, 'mediaCount': 137, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1443813061513654284/bd8yTVYp_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/135848108/1633066834', 'label': None, 'description': 'A Proud Indian Muslim, Son, Brother, Husband, Father And Friend', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/syedameenulla'}, 'replyCount': 1, 'retweetCount': 7, 'likeCount': 23, 'quoteCount': 2, 'conversationId': 1627580558254698498, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1627580558254698498, 'inReplyToUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['SaudiArabia', 'SaudiArabia'], 'cashtags': None, 'card': None, 'viewCount': 274082, 'vibe': None, 'content': '@iamsrk Sir anything for #SaudiArabia and #SaudiArabia fans', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'syedameenulla'}",Hospitality ,Positive
,,,,Cutting,Neutral
,,,,Respect,Belief
2023-02-20 08:25:22+00:00,1.6275851868914647e+18,It ends too fast!! #Pathaan,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/Palash4_u/status/1627580403572932615', 'date': '2023-02-20T08:06:21+00:00', 'rawContent': '@iamsrk What you dint like about pathaan at all ? #dontasksrk', 'renderedContent': '@iamsrk What you dint like about pathaan at all ? #dontasksrk', 'id': 1627580403572932615, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'Palash4_u', 'id': 875699701122703360, 'displayname': 'Palash🇮🇳', 'rawDescription': ""Values lead's to success. \nRespect, Care,Humility, Integrity,Fun, Creativity. \nRT's- Not endorsement, Tweets are personal."", 'renderedDescription': ""Values lead's to success. \nRespect, Care,Humility, Integrity,Fun, Creativity. \nRT's- Not endorsement, Tweets are personal."", 'descriptionLinks': None, 'verified': False, 'created': '2017-06-16T13:00:53+00:00', 'followersCount': 47, 'friendsCount': 439, 'statusesCount': 1528, 'favouritesCount': 17976, 'listedCount': 0, 'mediaCount': 8, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337468272707391488/AiM2nB1c_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/875699701122703360/1561660385', 'label': None, 'description': ""Values lead's to success. \nRespect, Care,Humility, Integrity,Fun, Creativity. \nRT's- Not endorsement, Tweets are personal."", 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/Palash4_u'}, 'replyCount': 3, 'retweetCount': 7, 'likeCount': 25, 'quoteCount': 3, 'conversationId': 1627578899482947584, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1627578899482947584, 'inReplyToUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['dontasksrk'], 'cashtags': None, 'card': None, 'viewCount': 306521, 'vibe': None, 'content': '@iamsrk What you dint like about pathaan at all ? #dontasksrk', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'Palash4_u'}",Fast food ,Negative
,,,,Screen,Awkward
,,,,Amitabh Bachchan,Positive
,,,,Papa ,Positive
,,,,Dealing with a crisis,Positive
,,,,Unity ,Positive
,,,,Acting,Positive
,,,,Luxury cars,Negative
,,,,Cleaning toys,Frustration
2023-02-20 08:11:35+00:00,1.627581720739586e+18,Next time for sure,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/CalIMeDon/status/1627579475646087168', 'date': '2023-02-20T08:02:40+00:00', 'rawContent': '@iamsrk Very sad that u came to Pune and I couldn’t meet u #AskSRK', 'renderedContent': '@iamsrk Very sad that u came to Pune and I couldn’t meet u #AskSRK', 'id': 1627579475646087168, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'CalIMeDon', 'id': 455559569, 'displayname': 'BOBBEY', 'rawDescription': 'Fan Account. Backup: @NotBobbey', 'renderedDescription': 'Fan Account. Backup: @NotBobbey', 'descriptionLinks': None, 'verified': False, 'created': '2012-01-05T07:35:48+00:00', 'followersCount': 6884, 'friendsCount': 261, 'statusesCount': 200637, 'favouritesCount': 2821, 'listedCount': 48, 'mediaCount': 12878, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1636459078065987596/yf7aJkgt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/455559569/1672682502', 'label': None, 'description': 'Fan Account. Backup: @NotBobbey', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/CalIMeDon'}, 'replyCount': 12, 'retweetCount': 9, 'likeCount': 37, 'quoteCount': 4, 'conversationId': 1627578899482947584, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1627578899482947584, 'inReplyToUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['AskSRK'], 'cashtags': None, 'card': None, 'viewCount': 267882, 'vibe': None, 'content': '@iamsrk Very sad that u came to Pune and I couldn’t meet u #AskSRK', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'CalIMeDon'}",Unspecified,Neutral
,,,,Drinking habits,Negative
,,,,Life ,Positive
2023-02-20 08:09:10+00:00,1.627581111881859e+18,Your arm looks like my cheque book!!!,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/Alekhandra1985/status/1627579469962809344', 'date': '2023-02-20T08:02:39+00:00', 'rawContent': '@iamsrk one word for my tattoos???? love you!! #askSRK https://t.co/TC0yH4VVCj', 'renderedContent': '@iamsrk one word for my tattoos???? love you!! #askSRK https://t.co/TC0yH4VVCj', 'id': 1627579469962809344, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'Alekhandra1985', 'id': 1598205260757176320, 'displayname': 'SRK’s mexican wife', 'rawDescription': 'my life in 3 words: Shah Rukh Khan.', 'renderedDescription': 'my life in 3 words: Shah Rukh Khan.', 'descriptionLinks': None, 'verified': False, 'created': '2022-12-01T06:40:43+00:00', 'followersCount': 39, 'friendsCount': 70, 'statusesCount': 1448, 'favouritesCount': 149, 'listedCount': 0, 'mediaCount': 185, 'location': 'México', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1627846710952173568/qYmCM7XF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1598205260757176320/1676943886', 'label': None, 'description': 'my life in 3 words: Shah Rukh Khan.', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/Alekhandra1985'}, 'replyCount': 14, 'retweetCount': 24, 'likeCount': 139, 'quoteCount': 3, 'conversationId': 1627578899482947584, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FpZS5cPaQAARDQM?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FpZS5cPaQAARDQM?format=jpg&name=orig', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1627578899482947584, 'inReplyToUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['askSRK'], 'cashtags': None, 'card': None, 'viewCount': 408217, 'vibe': None, 'content': '@iamsrk one word for my tattoos???? love you!! #askSRK https://t.co/TC0yH4VVCj', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'Alekhandra1985'}",Appearance ,Positive
,,,,Dimples,Neutral
,,,,Pets,Negative
,,,,Explaining,Neutral
2023-02-14 07:53:58+00:00,1.625402959214551e+18,Sharon may not know but I am her biggest fan. She is the most gorgeous and intelligent woman!!!,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/ixadilx/status/1625398489915232257', 'date': '2023-02-14T07:36:13+00:00', 'rawContent': '@iamsrk say something about this moment when Sharon Stone starstruck by you #AskSRK\nhttps://t.co/JQYd5hujXb', 'renderedContent': '@iamsrk say something about this moment when Sharon Stone starstruck by you #AskSRK\nhttps://t.co/JQYd5hujXb', 'id': 1625398489915232257, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'ixadilx', 'id': 1287721411105009672, 'displayname': 'αdil', 'rawDescription': 'ye umr, waqt, raasta, guzarta raha', 'renderedDescription': 'ye umr, waqt, raasta, guzarta raha', 'descriptionLinks': None, 'verified': False, 'created': '2020-07-27T12:08:14+00:00', 'followersCount': 2532, 'friendsCount': 784, 'statusesCount': 34287, 'favouritesCount': 14185, 'listedCount': 9, 'mediaCount': 4832, 'location': 'city of gates', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'letterboxd.com/iadil/', 'url': 'https://letterboxd.com/iadil/', 'tcourl': 'https://t.co/lDebcbLi4y', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639377653361971200/oIKRpmFL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1287721411105009672/1671797606', 'label': None, 'description': 'ye umr, waqt, raasta, guzarta raha', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/lDebcbLi4y', 'linkUrl': 'https://letterboxd.com/iadil/', 'url': 'https://twitter.com/ixadilx'}, 'replyCount': 46, 'retweetCount': 105, 'likeCount': 702, 'quoteCount': 8, 'conversationId': 1625398329218863104, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1598426907023798272/pu/img/vStms7OMTPPXG1XE.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1598426907023798272/pu/vid/320x322/77EEUfPDcmzVQmyZ.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1598426907023798272/pu/vid/480x484/D0obQsXCOCgjJsjH.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 950000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1598426907023798272/pu/pl/dsEyxwlK-tZr0NXc.m3u8?tag=12&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1598426907023798272/pu/vid/720x726/e3HRUcHr-aOdb7vg.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 2176000}], 'duration': 10.216, 'views': 515467, 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1625398329218863104, 'inReplyToUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['AskSRK'], 'cashtags': None, 'card': None, 'viewCount': 716856, 'vibe': None, 'content': '@iamsrk say something about this moment when Sharon Stone starstruck by you #AskSRK\nhttps://t.co/JQYd5hujXb', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'ixadilx'}",Sharon ,Positive
