date,id,rawContent,quotedTweet,topic,sentiment
2023-02-22 00:29:14+00:00,1628190139548835841,@mtaibbi That is funny though 🤣,,MTAibbi ,Positive
2023-02-21 23:42:04+00:00,1628178272256425984,@apublictrust @alanagoodman @FreeBeacon Any truth to this @OmidyarNetwork?,,Public Trust,Neutral
2023-02-21 23:39:05+00:00,1628177518875512833,@apublictrust @alanagoodman @FreeBeacon !!,,Public trust ,Neutral
2023-02-21 23:37:52+00:00,1628177212838129665,@KanekoaTheGreat Have testosterone levels actually plummeted?,,Testosterone levels ,Negative
2023-02-21 23:30:47+00:00,1628175431315644419,"Nice work by Community Notes team! 

In general, Community Notes is a game changer for combating wrong information.","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/CommunityNotes/status/1628158167006994436', 'date': '2023-02-21T22:22:11+00:00', 'rawContent': 'Starting today, you’ll get a heads up if a Community Note starts showing on a Tweet you’ve replied to, Liked or Retweeted. This helps give people extra context that they might otherwise miss. https://t.co/LIcGgl2zdJ', 'renderedContent': 'Starting today, you’ll get a heads up if a Community Note starts showing on a Tweet you’ve replied to, Liked or Retweeted. This helps give people extra context that they might otherwise miss. https://t.co/LIcGgl2zdJ', 'id': 1628158167006994436, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'CommunityNotes', 'id': 1319036828964454402, 'displayname': 'Community Notes', 'rawDescription': ""Empowering people on Twitter to create a better-informed world.\n\nWe're open source and data is publicly available: https://t.co/CGdR4wF5wn\n\nQ? Tweet/DM"", 'renderedDescription': ""Empowering people on Twitter to create a better-informed world.\n\nWe're open source and data is publicly available: twitter.github.io/communitynotes\n\nQ? Tweet/DM"", 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.github.io/communitynotes', 'url': 'http://twitter.github.io/communitynotes', 'tcourl': 'https://t.co/CGdR4wF5wn', 'indices': [115, 138]}], 'verified': True, 'created': '2020-10-21T22:04:47+00:00', 'followersCount': 303521, 'friendsCount': 0, 'statusesCount': 316, 'favouritesCount': 247, 'listedCount': 815, 'mediaCount': 59, 'location': '', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.com/i/communitynot…', 'url': 'https://twitter.com/i/communitynotes/rated_helpful', 'tcourl': 'https://t.co/VqutklmXl7', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590766786122653696/dNjmIGfn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1319036828964454402/1668103332', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Twitter', 'url': 'https://twitter.com/Twitter', 'badgeUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_bigger.jpg', 'longDescription': None}, 'description': ""Empowering people on Twitter to create a better-informed world.\n\nWe're open source and data is publicly available: twitter.github.io/communitynotes\n\nQ? Tweet/DM"", 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.github.io/communitynotes', 'url': 'http://twitter.github.io/communitynotes', 'tcourl': 'https://t.co/CGdR4wF5wn', 'indices': [115, 138]}], 'linkTcourl': 'https://t.co/VqutklmXl7', 'linkUrl': 'https://twitter.com/i/communitynotes/rated_helpful', 'url': 'https://twitter.com/CommunityNotes'}, 'replyCount': 929, 'retweetCount': 1028, 'likeCount': 7088, 'quoteCount': 276, 'conversationId': 1628158167006994436, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FphgubZXgAEMvuq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FphgubZXgAEMvuq?format=jpg&name=orig', 'altText': 'Twitter app notification that says ""Readers added a Community Note to a Tweet to which you replied, Liked or Retweeted""'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 62209821, 'vibe': None, 'content': 'Starting today, you’ll get a heads up if a Community Note starts showing on a Tweet you’ve replied to, Liked or Retweeted. This helps give people extra context that they might otherwise miss. https://t.co/LIcGgl2zdJ', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'CommunityNotes'}",combating wrong information ,Positive
2023-02-21 20:32:24+00:00,1628130541613551625,"@Teslaconomics If this doesn’t convey gravitas, nothing does!",,Teslaconomics ,Neutral
2023-02-21 20:31:44+00:00,1628130370657914926,@SamTwits A crystal clear lesson that product &gt; marketing in the long run,,Marketing ,Neutral
2023-02-21 20:30:05+00:00,1628129957951029248,"@WallStreetSilv How blatantly obnoxious that they just want to keep canceling people! Do they ever write about music anymore?

They should rename themselves “Scolding Stone”, as all they seem to do these days is holier-than-thou nagging.",,Cancelling people,Negative
2023-02-21 20:24:09+00:00,1628128464808120334,@MartijnBAARDA The main reason Rome won was because they had the best engineering,,Rome ,Neutral
2023-02-21 20:19:59+00:00,1628127415074492438,@lavern_spicer Your tweet had 61.6k views before I commented https://t.co/lk3PEaS9iw,,Lavern Spicer,Neutral
2023-02-21 20:15:53+00:00,1628126382147371008,"@MKBHD Damn, that’s a lot of coke!",,Coke ,Neutral
2023-02-21 20:05:59+00:00,1628123892131762196,"@alex_avoigt I keep getting déjà vu from the news thinking “wait, that happened again!?”, but actually it’s just delayed reporting",,Delayed reporting ,Neutral
2023-02-21 20:02:14+00:00,1628122949185159168,"@dsmart Prepare to be disappointed at first when our algorithm is made open source next week, but it will improve rapidly!",,Making an algorithm open source ,Positive
2023-02-21 19:41:44+00:00,1628117788857405461,"Say what you want about me, but I acquired the world’s largest non-profit for $44B lol",,"Acquiring the world""s largest non-profit",undefined
2023-02-21 17:42:15+00:00,1628087721846616085,"@KanekoaTheGreat Didn’t quite work out that way. Wow, I look tired in this interview!",,Interview,Neutral
2023-02-21 17:41:01+00:00,1628087410021085186,@KanekoaTheGreat Yeah (sigh),,Feeling of resignation,Neutral
2023-02-21 17:38:58+00:00,1628086895686168613,"@liron @ESYudkowsky @BanklessHQ Ok, so what should we do about it?",,"Liron Esyudkowsky, BanklessHQ",undefined
2023-02-21 17:27:42+00:00,1628084060101783559,Worth reading,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/waitbutwhy/status/1627991876413321219', 'date': '2023-02-21T11:21:24+00:00', 'rawContent': ""My book What's Our Problem? is now available.\n\nThe book introduces a new framework for thinking about our chaotic political environment. With 303 drawings, it's a toolbox for understanding our societies, our group dynamics, and our own minds.\n\nGet it here: https://t.co/BnPpcn0RYr"", 'renderedContent': ""My book What's Our Problem? is now available.\n\nThe book introduces a new framework for thinking about our chaotic political environment. With 303 drawings, it's a toolbox for understanding our societies, our group dynamics, and our own minds.\n\nGet it here: waitbutwhy.com/whatsourproblem"", 'id': 1627991876413321219, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'waitbutwhy', 'id': 1282121312, 'displayname': 'Tim Urban', 'rawDescription': 'Writer, infant', 'renderedDescription': 'Writer, infant', 'descriptionLinks': None, 'verified': True, 'created': '2013-03-20T02:43:48+00:00', 'followersCount': 761686, 'friendsCount': 735, 'statusesCount': 5839, 'favouritesCount': 3436, 'listedCount': 6236, 'mediaCount': 1534, 'location': '', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'waitbutwhy.com', 'url': 'https://waitbutwhy.com/', 'tcourl': 'https://t.co/0Ww4pWX5nc', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000096549990/2b5b8a614e16b1527ebb75e1a7266d85_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1282121312/1654100504', 'label': None, 'description': 'Writer, infant', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/0Ww4pWX5nc', 'linkUrl': 'https://waitbutwhy.com/', 'url': 'https://twitter.com/waitbutwhy'}, 'replyCount': 766, 'retweetCount': 1913, 'likeCount': 12682, 'quoteCount': 303, 'conversationId': 1627991876413321219, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'waitbutwhy.com/whatsourproblem', 'url': 'http://waitbutwhy.com/whatsourproblem', 'tcourl': 'https://t.co/BnPpcn0RYr', 'indices': [257, 280]}], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': {'_type': 'snscrape.modules.twitter.SummaryCard', 'title': ""What's Our Problem? A Self-Help Book For Societies"", 'url': 'http://waitbutwhy.com/whatsourproblem', 'description': 'Available today', 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1640798775076704277/R-cgphF3?format=jpg&name=orig', 'siteUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'waitbutwhy', 'id': 1282121312, 'displayname': 'Tim Urban', 'rawDescription': 'Writer, infant', 'renderedDescription': 'Writer, infant', 'descriptionLinks': None, 'verified': True, 'created': '2013-03-20T02:43:48+00:00', 'followersCount': 761686, 'friendsCount': 735, 'statusesCount': 5839, 'favouritesCount': 3436, 'listedCount': 6236, 'mediaCount': 1534, 'location': '', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'waitbutwhy.com', 'url': 'https://waitbutwhy.com/', 'tcourl': 'https://t.co/0Ww4pWX5nc', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000096549990/2b5b8a614e16b1527ebb75e1a7266d85_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1282121312/1654100504', 'label': None, 'description': 'Writer, infant', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/0Ww4pWX5nc', 'linkUrl': 'https://waitbutwhy.com/', 'url': 'https://twitter.com/waitbutwhy'}, 'creatorUser': None}, 'viewCount': 58770894, 'vibe': None, 'content': ""My book What's Our Problem? is now available.\n\nThe book introduces a new framework for thinking about our chaotic political environment. With 303 drawings, it's a toolbox for understanding our societies, our group dynamics, and our own minds.\n\nGet it here: https://t.co/BnPpcn0RYr"", 'outlinks': ['http://waitbutwhy.com/whatsourproblem'], 'outlinksss': 'http://waitbutwhy.com/whatsourproblem', 'tcooutlinks': ['https://t.co/BnPpcn0RYr'], 'tcooutlinksss': 'https://t.co/BnPpcn0RYr', 'username': 'waitbutwhy'}",Reading ,Neutral
2023-02-21 07:01:22+00:00,1627926436999831553,@TrungTPhan The Macaulay Culkin tweet was 🔥🔥,,Macaulay Culkin,Neutral
2023-02-21 06:46:12+00:00,1627922621588291584,@Rainmaker1973 Taking out the trash,,Taking trash ,Neutral
2023-02-21 05:52:30+00:00,1627909106064412672,@TheRabbitHole84 Marx was a trust fund kid,,Marx Trust Fund ,Neutral
2023-02-21 05:08:24+00:00,1627898006107308032,@Kristennetten Maye it ever be so,,Kristin Netten and Maye Ever,Neutral
2023-02-21 04:26:16+00:00,1627887402537689090,@CZ_1977 @paulg @Liv_Boeree 🔥,,Paul G. Boeree ,Neutral
2023-02-21 02:25:11+00:00,1627856932114509825,@AdamLowisz @paulg @Liv_Boeree 🤣,,"People (Adam Lowisz, Paul G, Liv Boeree",undefined
2023-02-21 02:19:54+00:00,1627855603723821056,"@paulg @Liv_Boeree A large collection of GPUs is neither male nor female, but it is binary lol",,GPUs,undefined
2023-02-21 02:16:22+00:00,1627854715269656577,@davidad The Internet is its memory,,Davidad internet ,Neutral
2023-02-21 02:10:19+00:00,1627853190203842562,"@paulg @engineers_feed An ideal air conditioner should optimize temperature &amp; humidity, while filtering out particulate &amp; pathogens",,Air conditioner,Neutral
2023-02-21 01:43:58+00:00,1627846560380866561,@whyvert I was one of those who incorrectly thought incarceration rates had increased. Such a big decrease is surprising to learn.,,Incarceration Rates,Positive
2023-02-20 22:03:31+00:00,1627791081529114626,@micsolana Exactly,,Agreement,Positive
2023-02-20 07:28:33+00:00,1627570889960173568,@troonytoons Yes,,troonytoons,Neutral
2023-02-19 23:23:38+00:00,1627448857377271808,@tobyordoxford Yikes,,Toby Ord Oxford ,Negative
2023-02-19 20:10:14+00:00,1627400187084668931,@unusual_whales Imagine this is your 🍆 … now I will explain with my hands,,Unusual Whales ,Neutral
2023-02-19 19:51:18+00:00,1627395420937768962,@disclosetv Inevitable,,Disclosetv ,Neutral
2023-02-19 19:42:52+00:00,1627393300482097152,@garrytan Yikes,,Garrytan ,Negative
2023-02-19 19:30:50+00:00,1627390270663806976,@DeptofDefense @DoD_ODEI Your strategic imperative is defending the United States,,Department of Defense ,Neutral
2023-02-19 19:23:12+00:00,1627388350612004865,"@emollick Good use of long tweet! Next update will allow much longer tweets with basic formatting, so you can post any content on Twitter. 

We’re also spinning up subscriptions, so you can charge people for some content and they can easily pay with one click.",,Twitter updates,Neutral
2023-02-19 18:49:00+00:00,1627379744009338880,@jordanbpeterson I mean nobody is *that* smart,,Jordan B Peterson,Neutral
2023-02-19 18:39:06+00:00,1627377252777226242,"All things in moderation, 
especially content moderation https://t.co/B1JQFC7Ojh",,Content moderation,Neutral
2023-02-19 10:44:00+00:00,1627257688240316420,BingChatGPT reminds me of Lucky in Waiting for Godot,,Bingchatgpt ,Neutral
2023-02-19 10:02:23+00:00,1627247215059124228,@BillyM2k @lexfridman Vampire Survivors,,Vampire Survivors ,Neutral
2023-02-19 02:42:42+00:00,1627136566018867200,More Twitter Files from Matt Taibbi,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/mtaibbi/status/1627098945359867904', 'date': '2023-02-19T00:13:13+00:00', 'rawContent': 'TWITTER FILES #16\nComic Interlude: A Media Experiment https://t.co/Knp0UjfaMp', 'renderedContent': 'TWITTER FILES #16\nComic Interlude: A Media Experiment https://t.co/Knp0UjfaMp', 'id': 1627098945359867904, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'mtaibbi', 'id': 38271276, 'displayname': 'Matt Taibbi', 'rawDescription': 'Author of GRIFTOPIA, THE DIVIDE, THE BUSINESS SECRETS OF DRUG DEALING, and HATE INC. https://t.co/e3keZ23KNC', 'renderedDescription': 'Author of GRIFTOPIA, THE DIVIDE, THE BUSINESS SECRETS OF DRUG DEALING, and HATE INC. racket.news', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'racket.news', 'url': 'http://www.racket.news', 'tcourl': 'https://t.co/e3keZ23KNC', 'indices': [85, 108]}], 'verified': True, 'created': '2009-05-06T20:41:55+00:00', 'followersCount': 1867843, 'friendsCount': 4103, 'statusesCount': 26318, 'favouritesCount': 1909, 'listedCount': 13357, 'mediaCount': 1156, 'location': 'New Jersey, USA', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'taibbi.substack.com', 'url': 'http://taibbi.substack.com', 'tcourl': 'https://t.co/I7ld6ZAti9', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603844439226650663/UfW1lmpB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/38271276/1619220153', 'label': None, 'description': 'Author of GRIFTOPIA, THE DIVIDE, THE BUSINESS SECRETS OF DRUG DEALING, and HATE INC. racket.news', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'racket.news', 'url': 'http://www.racket.news', 'tcourl': 'https://t.co/e3keZ23KNC', 'indices': [85, 108]}], 'linkTcourl': 'https://t.co/I7ld6ZAti9', 'linkUrl': 'http://taibbi.substack.com', 'url': 'https://twitter.com/mtaibbi'}, 'replyCount': 1073, 'retweetCount': 10684, 'likeCount': 26941, 'quoteCount': 985, 'conversationId': 1627098945359867904, 'lang': 'es', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FpSMYLRacAAFcjD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FpSMYLRacAAFcjD?format=jpg&name=orig', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 58353310, 'vibe': None, 'content': 'TWITTER FILES #16\nComic Interlude: A Media Experiment https://t.co/Knp0UjfaMp', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'mtaibbi'}",Matt Taibbi,Neutral
2023-02-18 21:37:03+00:00,1627059645293670401,Use of free authentication apps for 2FA will remain free and are much more secure than SMS,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/TwitterSupport/status/1626757587524890624', 'date': '2023-02-18T01:36:47+00:00', 'rawContent': 'Effective March 20, 2023, only Twitter Blue subscribers will be able to use text messages as their two-factor authentication method. Other accounts can use an authentication app or security key for 2FA. Learn more here:\nhttps://t.co/wnT9Vuwh5n', 'renderedContent': 'Effective March 20, 2023, only Twitter Blue subscribers will be able to use text messages as their two-factor authentication method. Other accounts can use an authentication app or security key for 2FA. Learn more here:\nblog.twitter.com/en_us/topics/p…', 'id': 1626757587524890624, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'TwitterSupport', 'id': 17874544, 'displayname': 'Twitter Support', 'rawDescription': 'Here to help. 💙', 'renderedDescription': 'Here to help. 💙', 'descriptionLinks': None, 'verified': True, 'created': '2008-12-04T18:51:57+00:00', 'followersCount': 7283855, 'friendsCount': 24, 'statusesCount': 84579, 'favouritesCount': 538, 'listedCount': 15702, 'mediaCount': 271, 'location': 'Twitter HQ', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'help.twitter.com', 'url': 'https://help.twitter.com', 'tcourl': 'https://t.co/heEvRrl4yN', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354479896072884225/AaUbc7ao_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17874544/1620746252', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Twitter', 'url': 'https://twitter.com/Twitter', 'badgeUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_bigger.jpg', 'longDescription': None}, 'description': 'Here to help. 💙', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/heEvRrl4yN', 'linkUrl': 'https://help.twitter.com', 'url': 'https://twitter.com/TwitterSupport'}, 'replyCount': 9365, 'retweetCount': 4214, 'likeCount': 8651, 'quoteCount': 23421, 'conversationId': 1626757587524890624, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'blog.twitter.com/en_us/topics/p…', 'url': 'https://blog.twitter.com/en_us/topics/product/2023/an-update-on-two-factor-authentication-using-sms-on-twitter', 'tcourl': 'https://t.co/wnT9Vuwh5n', 'indices': [220, 243]}], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': {'_type': 'snscrape.modules.twitter.SummaryCard', 'title': 'An update on two-factor authentication using SMS on Twitter', 'url': 'https://blog.twitter.com/en_us/topics/product/2023/an-update-on-two-factor-authentication-using-sms-on-twitter', 'description': 'An update on two-factor authentication using SMS on Twitter', 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1641597080811749376/Sdri_GF7?format=jpg&name=orig', 'siteUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'Twitter', 'id': 783214, 'displayname': 'Twitter', 'rawDescription': ""What's happening?!"", 'renderedDescription': ""What's happening?!"", 'descriptionLinks': None, 'verified': True, 'created': '2007-02-20T14:35:54+00:00', 'followersCount': 65679663, 'friendsCount': 5, 'statusesCount': 15046, 'favouritesCount': 6146, 'listedCount': 88135, 'mediaCount': 2445, 'location': 'everywhere', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'about.twitter.com', 'url': 'https://about.twitter.com/', 'tcourl': 'https://t.co/DAtOo6uuHk', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/783214/1646075315', 'label': None, 'description': ""What's happening?!"", 'descriptionUrls': None, 'linkTcourl': 'https://t.co/DAtOo6uuHk', 'linkUrl': 'https://about.twitter.com/', 'url': 'https://twitter.com/Twitter'}, 'creatorUser': None}, 'viewCount': 111780454, 'vibe': None, 'content': 'Effective March 20, 2023, only Twitter Blue subscribers will be able to use text messages as their two-factor authentication method. Other accounts can use an authentication app or security key for 2FA. Learn more here:\nhttps://t.co/wnT9Vuwh5n', 'outlinks': ['https://blog.twitter.com/en_us/topics/product/2023/an-update-on-two-factor-authentication-using-sms-on-twitter'], 'outlinksss': 'https://blog.twitter.com/en_us/topics/product/2023/an-update-on-two-factor-authentication-using-sms-on-twitter', 'tcooutlinks': ['https://t.co/wnT9Vuwh5n'], 'tcooutlinksss': 'https://t.co/wnT9Vuwh5n', 'username': 'TwitterSupport'}",Authentication apps ,Positive
2023-02-18 21:22:21+00:00,1627055944256610309,@ahmadtariq07 Using an authenticator app is much more secure,,Authenticator App ,Positive
2023-02-18 21:19:27+00:00,1627055215601147904,Surround your house with treadmills set to jogging speed to stop walking dead ur welcome https://t.co/4HgUSONvzw,,Exercise,Neutral
2023-02-18 21:05:17+00:00,1627051652338556931,@teslaownersSV The finest in apocalypse defense technology!,,Tesla Owners Silicon Valley,Positive
2023-02-18 19:48:27+00:00,1627032315678412804,@BillyM2k @velvetcrowes_ Exactly,,velvetcrowes ,Neutral
2023-02-18 19:40:32+00:00,1627030324004925440,@KanekoaTheGreat Feels like a long time ago,,free time ,Neutral
2023-02-18 18:30:36+00:00,1627012723983912960,@itisprashanth We’re working on it,,"Prashanth""s work ",Neutral
2023-02-18 18:29:39+00:00,1627012484099108864,"@KanekoaTheGreat Free speech is the bedrock of democracy. It is a fundamental defense against autocracy &amp; statism, which is why we must fight so hard to preserve it.

The founders showed great wisdom, based on painful historical lessons, in passing the First Amendment.",,First Amendment,Positive
2023-02-18 17:52:56+00:00,1627003243300794368,@Teslaconomics My favorite video of Starship so far! Great shot when the flame points right at the camera.,,Tesla Cars ,Positive
2023-02-18 17:27:37+00:00,1626996875651084288,@BillyM2k @MKBHD Another good reason to phase it out,,MKBHD ,Neutral
2023-02-18 17:27:13+00:00,1626996774820024321,@MKBHD Twitter is getting scammed by phone companies for $60M/year of fake 2FA SMS messages,,Receiving scam phone messages,Negative
2023-02-18 11:23:06+00:00,1626905141969575937,"@SiamKidd Fate loves irony, but hates hypocrisy",,Fate ,Neutral
2023-02-18 08:30:50+00:00,1626861786673848321,Interesting https://t.co/3G7ABMNegT,,None,Neutral
2023-02-18 08:28:59+00:00,1626861321580072960,@BillyM2k @TheAaronBowley We’re working on it,,Aaron Bowley,Neutral
2023-02-18 07:58:47+00:00,1626853722453331970,@BillyM2k @JasonKPargin yeah,,Jason Kpargin ,Neutral
2023-02-18 04:45:59+00:00,1626805201373106177,@greg_price11 Commercial airlines in the US are much safer per mile traveled than trains (or cars),,Commercial Airlines,Neutral
